year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,11,primary_smelting_hall_hauroult_to_aluminum,remelting,818.359171735467,521.9011243810745,907.0925525129381,585.6595258068746,398.25179285573114,831.6338010879656,-232.69964592859242,-0.2843490413080042,385.19142813186363,433.38200823223445,True,True
2017,12,primary_smelting_hall_hauroult_to_aluminum,refining,328.975147161368,117.62344246212554,418.11340324768236,245.72112326353215,135.1216270168677,420.1559015912412,-83.25402389783585,-0.2530708614806039,300.48996078555683,285.0342745743735,True,True
2017,13,import_unwrought_aluminum_ingot,remelting,3589.4566386566103,3284.9703125054866,3902.7523414962575,3561.571249114836,3173.5404755749973,3926.351590396767,-27.885389541774202,-0.00776869380213786,617.7820289907709,752.8111148217695,True,True
2017,14,import_unwrought_aluminum_ingot,refining,1588.6313015175697,1442.9797858586946,1737.5693442258093,1433.9958409225642,1181.4868136995237,1721.2567254330309,-154.6354605950055,-0.09733879752166981,294.5895583671147,539.7699117335071,True,True
2017,15,remelting,loss_remelting,144.23839580676898,55.242716794920135,345.90877473734474,232.27600013446838,90.5601451829497,555.842594152031,88.0376043276994,0.6103617822097815,290.66605794242463,465.2824489690813,True,True
2017,16,remelting,wrought_aluminum_ingot,9783.60607716317,8527.747280635384,10996.211924048308,9145.480912049228,8113.225771059644,10253.719206913405,-638.125165113941,-0.06522392255790517,2468.4646434129245,2140.493435853761,True,True
2017,17,refining,loss_refining,83.79282081287526,25.146108595733693,178.12098238959896,147.26482641664197,63.10856409379223,327.45220589768263,63.4720056037667,0.7574873955551793,152.97487379386527,264.3436418038904,True,False
2017,18,refining,cast_aluminum_ingot,2607.770010738942,2398.48829112685,2815.95499000853,2732.14200667592,2528.68043089409,2948.577158181932,124.37199593697824,0.04769285459408132,417.4666988816798,419.89672728784217,True,True
2017,19,alloying_element_si,remelting,336.278942201165,130.53480329730294,412.39687903205123,379.1194214064026,202.94707595110748,702.2762899007921,42.84047920523756,0.12739566422095502,281.86207573474826,499.32921394968463,True,True
2017,20,alloying_element_si,refining,137.40561887114228,38.19873179376335,194.74899659772765,174.59906219628522,89.02773416629041,338.05446248673906,37.19344332514294,0.27068356906148505,156.5502648039643,249.02672832044863,True,True
2017,21,alloying_element_mg,remelting,83.4095645253188,21.891969872489412,124.66111558460544,106.08800855992453,46.31770082511367,237.44550750897434,22.678444034605732,0.27189260804403,102.76914571211603,191.12780668386068,True,False
